latency_ms,status
22.13499997742474,200
38.895899982890114,200
24.463599984301254,200
31.132400006754324,200
22.49959998880513,200
23.91299998271279,200
25.84820002084598,200
30.077200004598126,200
23.218999995151535,200
18.77789999707602,200
38.83419997873716,200
14.385199989192188,200
22.84309998503886,200
36.128000007010996,200
37.497300014365464,200
23.987599997781217,200
22.65660002012737,200
50.625599978957325,200
33.88710002764128,200
37.97110001323745,200
35.936900007072836,200
35.24749999633059,200
36.854000005405396,200
38.759699993534014,200
23.203099990496412,200
26.572200004011393,200
28.783899993868545,200
35.188899986678734,200
33.6892000050284,200
33.61619997303933,200
19.596700003603473,200
38.50670001702383,200
28.147200006060302,200
31.98920001159422,200
40.592100005596876,200
34.25070000230335,200
23.54110000305809,200
27.79209997970611,200
26.97119998629205,200
20.53199999500066,200
27.814600005513057,200
24.516400007996708,200
19.687099993461743,200
24.048299994319677,200
24.876699986634776,200
42.7579999959562,200
36.17579999263398,200
19.84039999661036,200
29.183500009821728,200
34.70069999457337,200
24.974600004497916,200
25.61119999154471,200
18.43860000371933,200
31.350000004749745,200
52.77139999088831,200
32.0973000198137,200
18.189099995652214,200
44.41410000436008,200
25.59790000668727,200
41.50290001416579,200
32.750200014561415,200
34.89790001185611,200
30.71380002074875,200
27.419599995482713,200
29.379599989624694,200
20.39740001782775,200
23.67920000688173,200
29.243500001030043,200
35.74970000772737,200
33.628499979386106,200
34.00840001995675,200
28.85289999539964,200
34.20840000035241,200
27.563200012082234,200
28.906699997605756,200
57.995300012407824,200
29.413200012641028,200
25.908499985234812,200
33.3288999972865,200
31.27970002242364,200
39.383199997246265,200
23.007500014500692,200
25.303400005213916,200
20.687099982751533,200
28.915700007928535,200
30.57279999484308,200
21.048099995823577,200
30.49409997765906,200
28.550999995786697,200
34.78519999771379,200
19.323499989695847,200
34.72130000591278,200
35.47980001894757,200
41.305000020656735,200
43.28470001928508,200
24.273899995023385,200
45.71320000104606,200
30.62620002310723,200
39.88659998867661,200
30.581200000597164,200
27.107799978693947,200
26.076599984662607,200
21.675500000128523,200
21.830800018506125,200
21.432300010928884,200
37.48410000116564,200
29.15069999289699,200
26.609099993947893,200
32.33270000782795,200
37.78370001236908,200
32.910100009758025,200
29.791500011924654,200
16.037800000049174,200
29.726600012509152,200
30.431599996518344,200
30.005000007804483,200
26.598500000545755,200
45.4693999781739,200
31.434200005605817,200
37.854199996218085,200
36.890999996103346,200
37.7405000035651,200
24.31609999621287,200
24.790600000414997,200
39.883899997221306,200
29.63790000649169,200
22.004099999321625,200
41.466399998171255,200
17.798999993829057,200
28.357300005154684,200
32.81049997895025,200
32.797599997138605,200
21.415499999420717,200
22.629800019785762,200
43.60199999064207,200
24.343400000361726,200
37.39719997975044,200
44.42990000825375,200
30.805999995209277,200
39.760999992722645,200
30.07830001297407,200
23.968499997863546,200
20.995099999709055,200
36.793600011151284,200
27.795700007118285,200
24.313999980222434,200
39.55889999633655,200
29.96380001422949,200
31.34500002488494,200
34.93960000923835,200
20.09649999672547,200
39.907700003823265,200
23.722899990389124,200
34.71879998687655,200
41.73870000522584,200
18.840599979739636,200
44.737700023688376,200
30.184400005964562,200
24.880899989511818,200
15.613899973686785,200
27.223299985053018,200
22.216300014406443,200
28.001700004097074,200
37.20120000070892,200
41.537500015692785,200
32.03370000119321,200
20.850300003075972,200
43.66419999860227,200
38.46579999662936,200
32.938399992417544,200
36.94479999830946,200
18.190600007073954,200
43.045900005381554,200
29.03219999279827,200
25.911000004271045,200
50.98749999888241,200
38.13780000200495,200
22.668100020382553,200
27.622000023256987,200
31.118699989747256,200
22.382199997082353,200
36.037399986526,200
31.249099993146956,200
39.749399991706014,200
23.176200018497184,200
21.950399997876957,200
25.60490000178106,200
44.13699998985976,200
20.90259999386035,200
31.267000013031065,200
32.465800002682954,200
29.411900002742186,200
20.785100001376122,200
32.43359999032691,200
41.868000000249594,200
25.95760000986047,200
15.317999990656972,200
37.63170001911931,200
20.260100020095706,200
31.40829998301342,200
37.16899998835288,200
29.616399988299236,200
25.258100009523332,200
24.940099974628538,200
37.9702000063844,200
44.93810000712983,200
19.533099984982982,200
28.70599998277612,200
15.136400004848838,200
40.49099999247119,200
44.364300003508106,200
26.09389999997802,200
40.41810001945123,200
38.673700008075684,200
32.739899994339794,200
28.658399998676032,200
20.500299986451864,200
27.650100004393607,200
33.82319997763261,200
41.9324999966193,200
36.28609998850152,200
40.136099996743724,200
28.718799992930144,200
24.158800020813942,200
36.58789998735301,200
25.82129999063909,200
22.737799998139963,200
15.434699977049604,200
30.459200002951548,200
41.41380000510253,200
32.19960001297295,200
42.433900001924485,200
17.982000019401312,200
40.43999998248182,200
26.72990001155995,200
40.861899993615225,200
23.733400012133643,200
28.014699986670166,200
42.921099986415356,200
27.694699994754046,200
28.064899990567937,200
44.096199999330565,200
25.11490002507344,200
24.93260000483133,200
20.98120001028292,200
21.602300024824217,200
41.05490000802092,200
26.933800021652132,200
40.97950001596473,200
27.960000006714836,200
43.377699999837205,200
21.90530000370927,200
31.575300003169104,200
30.71669998462312,200
18.26959999743849,200
25.647200003731996,200
32.395900023402646,200
33.914600004209206,200
28.151400008937344,200
34.37429998302832,200
25.159899989375845,200
30.343800026457757,200
48.98880000109784,200
28.17730000242591,200
44.25820001051761,200
31.36090000043623,200
26.225200010230765,200
26.948099985020235,200
21.71590001671575,200
28.679000010015443,200
40.21979999379255,200
33.359000022755936,200
21.139099990250543,200
34.56020000157878,200
45.02789999241941,200
30.710299994098023,200
26.288399996701628,200
22.37510000122711,200
25.29959997627884,200
28.450299985706806,200
25.59929998824373,200
41.23459997936152,200
52.841999975498766,200
20.247300009941682,200
32.09899997455068,200
40.49330000998452,200
24.910600011935458,200
40.90110000106506,200
31.041400012327358,200
42.74920001626015,200
28.413899999577552,200
26.586399995721877,200
21.786600002087653,200
28.44679998815991,200
35.60190001735464,200
47.7934000082314,200
36.600599996745586,200
38.0046000063885,200
25.17109998734668,200
23.555399995530024,200
22.524500003783032,200
22.848199994768947,200
21.429599990369752,200
37.248300010105595,200
18.617199995787814,200
39.82060000998899,200
39.06400001142174,200
42.207299993606284,200
36.871899996185675,200
41.11790002207272,200
22.414700011722744,200
33.34460000041872,200
16.955799976130947,200
40.0748000247404,200
30.31649999320507,200
35.99829997983761,200
21.258900000248104,200
27.511299995239824,200
25.464800011832267,200
30.979200004367158,200
26.683300005970523,200
25.964100001147017,200
39.01169999153353,200
20.22969999234192,200
47.34270001063123,200
30.821099993772805,200
22.999399981927127,200
40.616000012960285,200
31.04109998093918,200
40.112399990903214,200
24.95319998706691,200
61.12240001675673,200
32.76160001405515,200
25.89260000968352,200
28.459799999836832,200
22.86870000534691,200
61.16500002099201,200
18.417499988572672,200
31.49019999545999,200
38.027500006137416,200
33.12079998431727,200
38.255699997534975,200
19.027499976800755,200
28.188600001158193,200
38.550600002054125,200
25.847499986412004,200
27.290000027278438,200
28.39959997800179,200
29.01570001267828,200
41.493199998512864,200
16.75829998566769,200
34.53440000885166,200
33.30160002224147,200
24.962600000435486,200
21.700499986764044,200
17.735600005835295,200
31.978599989088252,200
14.125299989245832,200
16.096899984404445,200
14.671400014776736,200
